"","index","origin","ori_latitude","ori_longitude","destination","desti_latitude","desti_longitude","arr_delay","dep_delay","total_routes","route"
"392",391,"DFW",32.896800994873,-97.0380020141602,"RDU",35.8776016235352,-78.7874984741211,-2.1038961038961,6.45454545454545,154,"DFW-RDU"
"393",392,"DFW",32.896800994873,-97.0380020141602,"RIC",37.505199432373,-77.3197021484375,NA,NA,93,"DFW-RIC"
"394",393,"DFW",32.896800994873,-97.0380020141602,"RNO",39.4990997314453,-119.767997741699,-0.932584269662921,7.75280898876404,89,"DFW-RNO"
"395",394,"DFW",32.896800994873,-97.0380020141602,"RSW",26.5361995697021,-81.7552032470703,NA,NA,93,"DFW-RSW"
"396",395,"DFW",32.896800994873,-97.0380020141602,"SAN",32.7336006165,-117.190002441,NA,NA,279,"DFW-SAN"
"397",396,"DFW",32.896800994873,-97.0380020141602,"SAT",29.5337009429932,-98.4698028564453,NA,NA,448,"DFW-SAT"
"398",397,"DFW",32.896800994873,-97.0380020141602,"SDF",38.1744,-85.736,-0.37037037037037,4.22222222222222,27,"DFW-SDF"
"399",398,"DFW",32.896800994873,-97.0380020141602,"SEA",47.4490013122559,-122.30899810791,0.898692810457516,13.0130718954248,306,"DFW-SEA"
"400",399,"DFW",32.896800994873,-97.0380020141602,"SFO",37.6189994812012,-122.375,NA,NA,302,"DFW-SFO"
"401",400,"DFW",32.896800994873,-97.0380020141602,"SJC",37.3625984191895,-121.929000854492,NA,11.6233766233766,154,"DFW-SJC"
"402",401,"DFW",32.896800994873,-97.0380020141602,"SJU",18.4393997192,-66.0018005371,-4.25757575757576,4.77272727272727,66,"DFW-SJU"
"403",402,"DFW",32.896800994873,-97.0380020141602,"SLC",40.7883987426758,-111.977996826172,-2.32974910394265,6.42652329749104,279,"DFW-SLC"
"404",403,"DFW",32.896800994873,-97.0380020141602,"SMF",38.6954002380371,-121.591003417969,NA,NA,141,"DFW-SMF"
"405",404,"DFW",32.896800994873,-97.0380020141602,"SNA",33.67570114,-117.8679962,NA,9.96992481203008,266,"DFW-SNA"
"406",405,"DFW",32.896800994873,-97.0380020141602,"STL",38.7486991882324,-90.370002746582,NA,NA,238,"DFW-STL"
"407",406,"DFW",32.896800994873,-97.0380020141602,"TPA",27.9755001068115,-82.533203125,NA,10.9769585253456,217,"DFW-TPA"
"408",407,"DFW",32.896800994873,-97.0380020141602,"TUL",36.1983985900879,-95.8880996704102,0.951351351351351,10.1081081081081,185,"DFW-TUL"
"409",408,"DFW",32.896800994873,-97.0380020141602,"TUS",32.1161003112793,-110.94100189209,NA,11.0108695652174,184,"DFW-TUS"
"410",409,"DLH",46.8420982361,-92.1936035156,"MSP",44.8819999695,-93.2218017578,0.032258064516129,-0.0967741935483871,31,"DLH-MSP"
"411",410,"DSM",41.5340003967285,-93.6631011962891,"ATL",33.6366996765137,-84.4281005859375,NA,9.31868131868132,91,"DSM-ATL"
"412",411,"DSM",41.5340003967285,-93.6631011962891,"DFW",32.896800994873,-97.0380020141602,-4.88524590163934,-0.278688524590164,61,"DSM-DFW"
"413",412,"DTW",42.2123985290527,-83.353401184082,"ALB",42.7482986450195,-73.8016967773438,-12,-6.5,2,"DTW-ALB"
"414",413,"DTW",42.2123985290527,-83.353401184082,"ATL",33.6366996765137,-84.4281005859375,NA,10.6170212765957,329,"DTW-ATL"
"415",414,"DTW",42.2123985290527,-83.353401184082,"ATW",44.2580986023,-88.5190963745,-8.37931034482759,3,29,"DTW-ATW"
"416",415,"DTW",42.2123985290527,-83.353401184082,"AUS",30.1944999694824,-97.6698989868164,0.481481481481481,12.962962962963,27,"DTW-AUS"
"417",416,"DTW",42.2123985290527,-83.353401184082,"BDL",41.9388999939,-72.6831970215,3.83687943262411,8.5177304964539,141,"DTW-BDL"
"418",417,"DTW",42.2123985290527,-83.353401184082,"BGR",44.8073997497559,-68.8281021118164,-4.84210526315789,1.12280701754386,57,"DTW-BGR"
"419",418,"DTW",42.2123985290527,-83.353401184082,"BNA",36.1245002746582,-86.6781997680664,-0.161073825503356,4.5503355704698,149,"DTW-BNA"
"420",419,"DTW",42.2123985290527,-83.353401184082,"BOS",42.36429977,-71.00520325,-1.34703196347032,7.54337899543379,219,"DTW-BOS"
"421",420,"DTW",42.2123985290527,-83.353401184082,"BUF",42.94049835,-78.73220062,7.74545454545455,11,55,"DTW-BUF"
"422",421,"DTW",42.2123985290527,-83.353401184082,"BWI",39.17539978,-76.66829681,-4.88321167883212,2.58394160583942,137,"DTW-BWI"
"423",422,"DTW",42.2123985290527,-83.353401184082,"CLT",35.2140007019043,-80.9430999755859,NA,NA,251,"DTW-CLT"
"424",423,"DTW",42.2123985290527,-83.353401184082,"CVG",39.0488014221,-84.6678009033,7.92857142857143,14.1428571428571,28,"DTW-CVG"
"425",424,"DTW",42.2123985290527,-83.353401184082,"DCA",38.8521,-77.037697,3.33125,5.8625,160,"DTW-DCA"
"426",425,"DTW",42.2123985290527,-83.353401184082,"DEN",39.861698150635,-104.672996521,1.06363636363636,6.94545454545455,110,"DTW-DEN"
"427",426,"DTW",42.2123985290527,-83.353401184082,"DFW",32.896800994873,-97.0380020141602,NA,NA,233,"DTW-DFW"
"428",427,"DTW",42.2123985290527,-83.353401184082,"EVV",38.0369987488,-87.5324020386,6.18181818181818,13.8181818181818,11,"DTW-EVV"
"429",428,"DTW",42.2123985290527,-83.353401184082,"EWR",40.6925010681152,-74.168701171875,10.6774193548387,17.1505376344086,93,"DTW-EWR"
"430",429,"DTW",42.2123985290527,-83.353401184082,"FLL",26.0725994110107,-80.152702331543,-1.27152317880795,6.43708609271523,151,"DTW-FLL"
"431",430,"DTW",42.2123985290527,-83.353401184082,"GRB",44.4850997924805,-88.1296005249023,3.06578947368421,5.34210526315789,76,"DTW-GRB"
"432",431,"DTW",42.2123985290527,-83.353401184082,"GRR",42.88079834,-85.52279663,6.79245283018868,10.4905660377358,53,"DTW-GRR"
"433",432,"DTW",42.2123985290527,-83.353401184082,"IAD",38.94449997,-77.45580292,11,8,1,"DTW-IAD"
"434",433,"DTW",42.2123985290527,-83.353401184082,"IAH",29.9843997955322,-95.3414001464844,-5.23255813953488,11.046511627907,43,"DTW-IAH"
"435",434,"DTW",42.2123985290527,-83.353401184082,"IND",39.7173,-86.294403,2,1,1,"DTW-IND"
"436",435,"DTW",42.2123985290527,-83.353401184082,"JAX",30.4941005706787,-81.6878967285156,2.93548387096774,8.67741935483871,31,"DTW-JAX"
"437",436,"DTW",42.2123985290527,-83.353401184082,"JFK",40.63980103,-73.77890015,-8,1.8,5,"DTW-JFK"
"438",437,"DTW",42.2123985290527,-83.353401184082,"LAS",36.08010101,-115.1520004,NA,4.44666666666667,150,"DTW-LAS"
"439",438,"DTW",42.2123985290527,-83.353401184082,"LAX",33.94250107,-118.4079971,2.28,9.54285714285714,175,"DTW-LAX"
"440",439,"DTW",42.2123985290527,-83.353401184082,"LGA",40.77719879,-73.87259674,NA,NA,251,"DTW-LGA"
"441",440,"DTW",42.2123985290527,-83.353401184082,"MCI",39.2976,-94.713898,NA,7.77272727272727,88,"DTW-MCI"
"442",441,"DTW",42.2123985290527,-83.353401184082,"MCO",28.4293994903564,-81.3089981079102,NA,NA,184,"DTW-MCO"
"443",442,"DTW",42.2123985290527,-83.353401184082,"MDT",40.1935005188,-76.7633972168,-2,-2,1,"DTW-MDT"
"444",443,"DTW",42.2123985290527,-83.353401184082,"MEM",35.0424003601074,-89.9766998291016,0.037037037037037,9.85185185185185,27,"DTW-MEM"
"445",444,"DTW",42.2123985290527,-83.353401184082,"MHT",42.9325981140137,-71.4356994628906,-7.85,-3.85,20,"DTW-MHT"
"446",445,"DTW",42.2123985290527,-83.353401184082,"MIA",25.7931995391846,-80.2906036376953,-5.11827956989247,4.11827956989247,93,"DTW-MIA"
"447",446,"DTW",42.2123985290527,-83.353401184082,"MKE",42.9472007751465,-87.896598815918,-2.29411764705882,2.22549019607843,102,"DTW-MKE"
"448",447,"DTW",42.2123985290527,-83.353401184082,"MSN",43.1399002075195,-89.3375015258789,1.36585365853659,3.47560975609756,82,"DTW-MSN"
"449",448,"DTW",42.2123985290527,-83.353401184082,"MSP",44.8819999695,-93.2218017578,2.93617021276596,5.27659574468085,235,"DTW-MSP"
"450",449,"DTW",42.2123985290527,-83.353401184082,"MSY",29.9934005737305,-90.2580032348633,-3.83018867924528,0.981132075471698,53,"DTW-MSY"
"451",450,"DTW",42.2123985290527,-83.353401184082,"MYR",33.6796989441,-78.9282989502,-11,-1,1,"DTW-MYR"
"452",451,"DTW",42.2123985290527,-83.353401184082,"OKC",35.3931007385254,-97.600700378418,-4,2.6,10,"DTW-OKC"
"453",452,"DTW",42.2123985290527,-83.353401184082,"OMA",41.3031997680664,-95.8940963745117,-3.15384615384615,0.884615384615385,26,"DTW-OMA"
"454",453,"DTW",42.2123985290527,-83.353401184082,"ORD",41.97859955,-87.90480042,7.7956204379562,9.69343065693431,137,"DTW-ORD"
"455",454,"DTW",42.2123985290527,-83.353401184082,"ORF",36.8945999145508,-76.2012023925781,-23,-2,1,"DTW-ORF"
"456",455,"DTW",42.2123985290527,-83.353401184082,"PBI",26.6832008361816,-80.0955963134766,-4.51612903225806,5.19354838709677,31,"DTW-PBI"
"457",456,"DTW",42.2123985290527,-83.353401184082,"PDX",45.58869934,-122.5979996,-2.16129032258065,5.83870967741935,31,"DTW-PDX"
"458",457,"DTW",42.2123985290527,-83.353401184082,"PHL",39.871898651123,-75.241096496582,NA,NA,256,"DTW-PHL"
"459",458,"DTW",42.2123985290527,-83.353401184082,"PHX",33.4342994689941,-112.012001037598,NA,NA,234,"DTW-PHX"
"460",459,"DTW",42.2123985290527,-83.353401184082,"PIT",40.49150085,-80.23290253,NA,16.5161290322581,31,"DTW-PIT"
"461",460,"DTW",42.2123985290527,-83.353401184082,"PVD",41.7326011657715,-71.4204025268555,4.9390243902439,11.8170731707317,82,"DTW-PVD"
"462",461,"DTW",42.2123985290527,-83.353401184082,"RDU",35.8776016235352,-78.7874984741211,-4.9746835443038,3.06329113924051,79,"DTW-RDU"
"463",462,"DTW",42.2123985290527,-83.353401184082,"ROC",43.1189002990723,-77.6724014282227,-8,0,1,"DTW-ROC"
"464",463,"DTW",42.2123985290527,-83.353401184082,"RSW",26.5361995697021,-81.7552032470703,-6.38709677419355,4.70967741935484,62,"DTW-RSW"
"465",464,"DTW",42.2123985290527,-83.353401184082,"SAN",32.7336006165,-117.190002441,3.50549450549451,6.48351648351648,91,"DTW-SAN"
"466",465,"DTW",42.2123985290527,-83.353401184082,"SAT",29.5337009429932,-98.4698028564453,-5,4.38709677419355,31,"DTW-SAT"
"467",466,"DTW",42.2123985290527,-83.353401184082,"SEA",47.4490013122559,-122.30899810791,-1.50793650793651,5.13227513227513,189,"DTW-SEA"
"468",467,"DTW",42.2123985290527,-83.353401184082,"SFO",37.6189994812012,-122.375,NA,8.19161676646707,167,"DTW-SFO"
"469",468,"DTW",42.2123985290527,-83.353401184082,"SLC",40.7883987426758,-111.977996826172,-3.26027397260274,4.13013698630137,146,"DTW-SLC"
"470",469,"DTW",42.2123985290527,-83.353401184082,"STL",38.7486991882324,-90.370002746582,0.833333333333333,5.48888888888889,90,"DTW-STL"
"471",470,"DTW",42.2123985290527,-83.353401184082,"SYR",43.111198425293,-76.1063003540039,4.375,12,8,"DTW-SYR"
"472",471,"DTW",42.2123985290527,-83.353401184082,"TPA",27.9755001068115,-82.533203125,4.70731707317073,9.49593495934959,123,"DTW-TPA"
"473",472,"DTW",42.2123985290527,-83.353401184082,"TVC",44.7414016723633,-85.5821990966797,-5.6140350877193,2.31578947368421,114,"DTW-TVC"
"474",473,"ECP",30.357106,-85.795414,"ATL",33.6366996765137,-84.4281005859375,NA,2.86096256684492,187,"ECP-ATL"
"475",474,"EGE",39.64260101,-106.9179993,"DFW",32.896800994873,-97.0380020141602,7.45161290322581,9.64516129032258,31,"EGE-DFW"
"476",475,"ELP",31.80719948,-106.3779984,"ATL",33.6366996765137,-84.4281005859375,0.435483870967742,5.48387096774194,62,"ELP-ATL"
"477",476,"ELP",31.80719948,-106.3779984,"DFW",32.896800994873,-97.0380020141602,NA,NA,124,"ELP-DFW"
"478",477,"EVV",38.0369987488,-87.5324020386,"ATL",33.6366996765137,-84.4281005859375,0,2.45161290322581,31,"EVV-ATL"
"479",478,"EVV",38.0369987488,-87.5324020386,"DTW",42.2123985290527,-83.353401184082,-18,-6.7,10,"EVV-DTW"
"480",479,"EWR",40.6925010681152,-74.168701171875,"ATL",33.6366996765137,-84.4281005859375,NA,11.1337209302326,344,"EWR-ATL"
"481",480,"EWR",40.6925010681152,-74.168701171875,"CLT",35.2140007019043,-80.9430999755859,NA,NA,277,"EWR-CLT"
"482",481,"EWR",40.6925010681152,-74.168701171875,"CVG",39.0488014221,-84.6678009033,151,157,1,"EWR-CVG"
"483",482,"EWR",40.6925010681152,-74.168701171875,"DFW",32.896800994873,-97.0380020141602,NA,NA,182,"EWR-DFW"
"484",483,"EWR",40.6925010681152,-74.168701171875,"DTW",42.2123985290527,-83.353401184082,5.61702127659574,15.0744680851064,94,"EWR-DTW"
"485",484,"EWR",40.6925010681152,-74.168701171875,"MIA",25.7931995391846,-80.2906036376953,NA,NA,124,"EWR-MIA"
"486",485,"EWR",40.6925010681152,-74.168701171875,"MSP",44.8819999695,-93.2218017578,-9.53125,-0.34375,32,"EWR-MSP"
"487",486,"EWR",40.6925010681152,-74.168701171875,"ORD",41.97859955,-87.90480042,NA,NA,82,"EWR-ORD"
"488",487,"EWR",40.6925010681152,-74.168701171875,"PHX",33.4342994689941,-112.012001037598,NA,NA,91,"EWR-PHX"
"489",488,"EWR",40.6925010681152,-74.168701171875,"SLC",40.7883987426758,-111.977996826172,NA,6.86206896551724,29,"EWR-SLC"
"490",489,"EYW",24.5561008453369,-81.7595977783203,"ATL",33.6366996765137,-84.4281005859375,NA,5.69791666666667,96,"EYW-ATL"
"491",490,"FAI",64.81510162,-147.8560028,"MSP",44.8819999695,-93.2218017578,NA,17.5483870967742,31,"FAI-MSP"
"492",491,"FAI",64.81510162,-147.8560028,"SEA",47.4490013122559,-122.30899810791,NA,37.0322580645161,31,"FAI-SEA"
"493",492,"FAR",46.9207000732422,-96.815803527832,"MSP",44.8819999695,-93.2218017578,-3.81666666666667,0.933333333333333,60,"FAR-MSP"
"494",493,"FAR",46.9207000732422,-96.815803527832,"SLC",40.7883987426758,-111.977996826172,-20,-3,1,"FAR-SLC"
"495",494,"FAT",36.7761993408203,-119.718002319336,"DFW",32.896800994873,-97.0380020141602,NA,NA,62,"FAT-DFW"
"496",495,"FAY",34.9911994934082,-78.8803024291992,"ATL",33.6366996765137,-84.4281005859375,-2.98076923076923,6.69230769230769,52,"FAY-ATL"
"497",496,"FCA",48.3105010986328,-114.255996704102,"ATL",33.6366996765137,-84.4281005859375,NA,16.6666666666667,9,"FCA-ATL"
"498",497,"FCA",48.3105010986328,-114.255996704102,"MSP",44.8819999695,-93.2218017578,-0.311475409836066,3.08196721311475,61,"FCA-MSP"
"499",498,"FCA",48.3105010986328,-114.255996704102,"SLC",40.7883987426758,-111.977996826172,-5.66666666666667,0.533333333333333,30,"FCA-SLC"
"500",499,"FLL",26.0725994110107,-80.152702331543,"ATL",33.6366996765137,-84.4281005859375,NA,5.67256637168142,452,"FLL-ATL"
"501",500,"FLL",26.0725994110107,-80.152702331543,"CLT",35.2140007019043,-80.9430999755859,NA,1.82790697674419,215,"FLL-CLT"
"502",501,"FLL",26.0725994110107,-80.152702331543,"CVG",39.0488014221,-84.6678009033,-2.92592592592593,1.03703703703704,27,"FLL-CVG"
"503",502,"FLL",26.0725994110107,-80.152702331543,"DCA",38.8521,-77.037697,NA,4.28089887640449,89,"FLL-DCA"
"504",503,"FLL",26.0725994110107,-80.152702331543,"DFW",32.896800994873,-97.0380020141602,NA,6.75135135135135,185,"FLL-DFW"
"505",504,"FLL",26.0725994110107,-80.152702331543,"DTW",42.2123985290527,-83.353401184082,NA,3.23841059602649,151,"FLL-DTW"
"506",505,"FLL",26.0725994110107,-80.152702331543,"JFK",40.63980103,-73.77890015,10.3333333333333,15.6929824561404,114,"FLL-JFK"
"507",506,"FLL",26.0725994110107,-80.152702331543,"LGA",40.77719879,-73.87259674,NA,NA,179,"FLL-LGA"
"508",507,"FLL",26.0725994110107,-80.152702331543,"MSP",44.8819999695,-93.2218017578,5.96774193548387,13.2258064516129,31,"FLL-MSP"
"509",508,"FLL",26.0725994110107,-80.152702331543,"ORD",41.97859955,-87.90480042,9.32786885245902,11.6065573770492,61,"FLL-ORD"
"510",509,"FLL",26.0725994110107,-80.152702331543,"PHL",39.871898651123,-75.241096496582,1.82352941176471,4.60504201680672,119,"FLL-PHL"
"511",510,"FLL",26.0725994110107,-80.152702331543,"PHX",33.4342994689941,-112.012001037598,-18.7741935483871,-1.7741935483871,31,"FLL-PHX"
"512",511,"FNT",42.9654006958008,-83.7435989379883,"ATL",33.6366996765137,-84.4281005859375,NA,4.94318181818182,88,"FNT-ATL"
"513",512,"FSD",43.5820007324,-96.741897583,"ATL",33.6366996765137,-84.4281005859375,-7.03333333333333,-3,30,"FSD-ATL"
"514",513,"GEG",47.6198997497559,-117.533996582031,"MSP",44.8819999695,-93.2218017578,-3.18681318681319,-0.384615384615385,91,"GEG-MSP"
"515",514,"GEG",47.6198997497559,-117.533996582031,"PHX",33.4342994689941,-112.012001037598,-3.16129032258065,0.870967741935484,62,"GEG-PHX"
"516",515,"GEG",47.6198997497559,-117.533996582031,"SLC",40.7883987426758,-111.977996826172,12.8073394495413,17.8807339449541,109,"GEG-SLC"
"517",516,"GPT",30.4073009490967,-89.0700988769531,"ATL",33.6366996765137,-84.4281005859375,NA,4.5609756097561,82,"GPT-ATL"
"518",517,"GRB",44.4850997924805,-88.1296005249023,"DTW",42.2123985290527,-83.353401184082,-3.82894736842105,-0.315789473684211,76,"GRB-DTW"
"519",518,"GRB",44.4850997924805,-88.1296005249023,"MSP",44.8819999695,-93.2218017578,7.75438596491228,5.98245614035088,57,"GRB-MSP"
"520",519,"GRR",42.88079834,-85.52279663,"ATL",33.6366996765137,-84.4281005859375,NA,4.52459016393443,122,"GRR-ATL"
"521",520,"GRR",42.88079834,-85.52279663,"DTW",42.2123985290527,-83.353401184082,-9,-3.91071428571429,56,"GRR-DTW"
"522",521,"GRR",42.88079834,-85.52279663,"MSP",44.8819999695,-93.2218017578,-1.14285714285714,-0.454545454545455,77,"GRR-MSP"
"523",522,"GSO",36.0978012084961,-79.9373016357422,"ATL",33.6366996765137,-84.4281005859375,-7.02054794520548,4.3013698630137,146,"GSO-ATL"
"524",523,"GSO",36.0978012084961,-79.9373016357422,"CLT",35.2140007019043,-80.9430999755859,-18,-8,1,"GSO-CLT"
"525",524,"GSP",34.8956985474,-82.2189025879,"ATL",33.6366996765137,-84.4281005859375,NA,6.05142857142857,175,"GSP-ATL"
"526",525,"HNL",21.3187007904053,-157.921997070312,"ATL",33.6366996765137,-84.4281005859375,17.2666666666667,12.7666666666667,30,"HNL-ATL"
"527",526,"HNL",21.3187007904053,-157.921997070312,"DFW",32.896800994873,-97.0380020141602,-4,-1.53030303030303,66,"HNL-DFW"
"528",527,"HNL",21.3187007904053,-157.921997070312,"LAX",33.94250107,-118.4079971,NA,NA,274,"HNL-LAX"
"529",528,"HNL",21.3187007904053,-157.921997070312,"PHX",33.4342994689941,-112.012001037598,NA,NA,93,"HNL-PHX"
"530",529,"HNL",21.3187007904053,-157.921997070312,"SEA",47.4490013122559,-122.30899810791,9.7741935483871,5.2741935483871,62,"HNL-SEA"
"531",530,"HNL",21.3187007904053,-157.921997070312,"SFO",37.6189994812012,-122.375,-5.51612903225806,-2.16129032258065,31,"HNL-SFO"
"532",531,"HNL",21.3187007904053,-157.921997070312,"SLC",40.7883987426758,-111.977996826172,-9.29032258064516,-4.64516129032258,31,"HNL-SLC"
"533",532,"HOU",29.64539909,-95.27890015,"ATL",33.6366996765137,-84.4281005859375,NA,9.08045977011494,87,"HOU-ATL"
"534",533,"HSV",34.637199401855,-86.775100708008,"ATL",33.6366996765137,-84.4281005859375,-5.06666666666667,4.23636363636364,165,"HSV-ATL"
"535",534,"IAD",38.94449997,-77.45580292,"ATL",33.6366996765137,-84.4281005859375,-4.0547263681592,8.58208955223881,201,"IAD-ATL"
"536",535,"IAD",38.94449997,-77.45580292,"CLT",35.2140007019043,-80.9430999755859,10,27.6666666666667,3,"IAD-CLT"
"537",536,"IAD",38.94449997,-77.45580292,"DFW",32.896800994873,-97.0380020141602,NA,NA,154,"IAD-DFW"
"538",537,"IAD",38.94449997,-77.45580292,"DTW",42.2123985290527,-83.353401184082,4,6,1,"IAD-DTW"
"539",538,"IAD",38.94449997,-77.45580292,"LAX",33.94250107,-118.4079971,NA,NA,60,"IAD-LAX"
"540",539,"IAD",38.94449997,-77.45580292,"MIA",25.7931995391846,-80.2906036376953,NA,NA,62,"IAD-MIA"
"541",540,"IAD",38.94449997,-77.45580292,"MSP",44.8819999695,-93.2218017578,-9.12820512820513,-3.12820512820513,39,"IAD-MSP"
"542",541,"IAH",29.9843997955322,-95.3414001464844,"ATL",33.6366996765137,-84.4281005859375,NA,NA,236,"IAH-ATL"
"543",542,"IAH",29.9843997955322,-95.3414001464844,"CLT",35.2140007019043,-80.9430999755859,NA,NA,240,"IAH-CLT"
"544",543,"IAH",29.9843997955322,-95.3414001464844,"DFW",32.896800994873,-97.0380020141602,NA,NA,216,"IAH-DFW"
"545",544,"IAH",29.9843997955322,-95.3414001464844,"DTW",42.2123985290527,-83.353401184082,-3.41025641025641,4.07692307692308,39,"IAH-DTW"
"546",545,"IAH",29.9843997955322,-95.3414001464844,"MIA",25.7931995391846,-80.2906036376953,NA,NA,155,"IAH-MIA"
"547",546,"IAH",29.9843997955322,-95.3414001464844,"PHL",39.871898651123,-75.241096496582,NA,NA,116,"IAH-PHL"
"548",547,"IAH",29.9843997955322,-95.3414001464844,"PHX",33.4342994689941,-112.012001037598,NA,NA,151,"IAH-PHX"
"549",548,"IAH",29.9843997955322,-95.3414001464844,"SLC",40.7883987426758,-111.977996826172,NA,5.30882352941176,68,"IAH-SLC"
"550",549,"ICT",37.6498985290527,-97.4330978393555,"ATL",33.6366996765137,-84.4281005859375,NA,8.21505376344086,93,"ICT-ATL"
"551",550,"ILM",34.2705993652344,-77.9026031494141,"ATL",33.6366996765137,-84.4281005859375,-2.25806451612903,1.16129032258065,31,"ILM-ATL"
"552",551,"IND",39.7173,-86.294403,"ATL",33.6366996765137,-84.4281005859375,0.5,10.0223880597015,268,"IND-ATL"
"553",552,"IND",39.7173,-86.294403,"CLT",35.2140007019043,-80.9430999755859,NA,NA,61,"IND-CLT"
"554",553,"IND",39.7173,-86.294403,"DFW",32.896800994873,-97.0380020141602,NA,NA,154,"IND-DFW"
"555",554,"IND",39.7173,-86.294403,"LAX",33.94250107,-118.4079971,32.327868852459,36.9016393442623,61,"IND-LAX"
"556",555,"IND",39.7173,-86.294403,"MSP",44.8819999695,-93.2218017578,20.0096153846154,23.6153846153846,104,"IND-MSP"
"557",556,"IND",39.7173,-86.294403,"PHX",33.4342994689941,-112.012001037598,NA,NA,89,"IND-PHX"
"558",557,"IND",39.7173,-86.294403,"SLC",40.7883987426758,-111.977996826172,-3.3448275862069,6.17241379310345,29,"IND-SLC"
"559",558,"JAC",43.6072998046875,-110.737998962402,"ATL",33.6366996765137,-84.4281005859375,NA,54.0833333333333,12,"JAC-ATL"
"560",559,"JAC",43.6072998046875,-110.737998962402,"DFW",32.896800994873,-97.0380020141602,0.225806451612903,2.53225806451613,62,"JAC-DFW"
"561",560,"JAC",43.6072998046875,-110.737998962402,"MSP",44.8819999695,-93.2218017578,-12.9714285714286,-5.82857142857143,35,"JAC-MSP"
"562",561,"JAC",43.6072998046875,-110.737998962402,"ORD",41.97859955,-87.90480042,1.25,10,4,"JAC-ORD"
"563",562,"JAC",43.6072998046875,-110.737998962402,"SLC",40.7883987426758,-111.977996826172,-5.96703296703297,-1.83516483516484,91,"JAC-SLC"
"564",563,"JAN",32.3111991882,-90.0758972168,"ATL",33.6366996765137,-84.4281005859375,-6.3,4.2,230,"JAN-ATL"
"565",564,"JAX",30.4941005706787,-81.6878967285156,"ATL",33.6366996765137,-84.4281005859375,NA,NA,372,"JAX-ATL"
"566",565,"JAX",30.4941005706787,-81.6878967285156,"CLT",35.2140007019043,-80.9430999755859,NA,NA,183,"JAX-CLT"
"567",566,"JAX",30.4941005706787,-81.6878967285156,"DFW",32.896800994873,-97.0380020141602,NA,NA,124,"JAX-DFW"
"568",567,"JAX",30.4941005706787,-81.6878967285156,"DTW",42.2123985290527,-83.353401184082,-6.19354838709677,2.51612903225806,31,"JAX-DTW"
"569",568,"JAX",30.4941005706787,-81.6878967285156,"MSP",44.8819999695,-93.2218017578,12.6666666666667,24.3333333333333,3,"JAX-MSP"
"570",569,"JAX",30.4941005706787,-81.6878967285156,"PHL",39.871898651123,-75.241096496582,-3,0.08,50,"JAX-PHL"
"571",570,"JFK",40.63980103,-73.77890015,"ATL",33.6366996765137,-84.4281005859375,-2.94623655913978,15.6182795698925,186,"JFK-ATL"
"572",571,"JFK",40.63980103,-73.77890015,"AUS",30.1944999694824,-97.6698989868164,NA,NA,88,"JFK-AUS"
"573",572,"JFK",40.63980103,-73.77890015,"BOS",42.36429977,-71.00520325,NA,NA,267,"JFK-BOS"
"574",573,"JFK",40.63980103,-73.77890015,"BUF",42.94049835,-78.73220062,25,32.0689655172414,29,"JFK-BUF"
"575",574,"JFK",40.63980103,-73.77890015,"CHS",32.89860153,-80.04049683,-3.61666666666667,2.31666666666667,60,"JFK-CHS"
"576",575,"JFK",40.63980103,-73.77890015,"CLT",35.2140007019043,-80.9430999755859,NA,10.3956043956044,182,"JFK-CLT"
"577",576,"JFK",40.63980103,-73.77890015,"DCA",38.8521,-77.037697,15.8125,20.75,64,"JFK-DCA"
"578",577,"JFK",40.63980103,-73.77890015,"DEN",39.861698150635,-104.672996521,-4.73333333333333,6.88333333333333,60,"JFK-DEN"
"579",578,"JFK",40.63980103,-73.77890015,"DFW",32.896800994873,-97.0380020141602,-12.8870967741935,1.51612903225806,62,"JFK-DFW"
"580",579,"JFK",40.63980103,-73.77890015,"DTW",42.2123985290527,-83.353401184082,19,1.4,5,"JFK-DTW"
"581",580,"JFK",40.63980103,-73.77890015,"FLL",26.0725994110107,-80.152702331543,-3.85964912280702,14.1491228070175,114,"JFK-FLL"
"582",581,"JFK",40.63980103,-73.77890015,"LAS",36.08010101,-115.1520004,NA,NA,216,"JFK-LAS"
"583",582,"JFK",40.63980103,-73.77890015,"LAX",33.94250107,-118.4079971,NA,7.48239436619718,568,"JFK-LAX"
"584",583,"JFK",40.63980103,-73.77890015,"MCO",28.4293994903564,-81.3089981079102,NA,8.74299065420561,214,"JFK-MCO"
"585",584,"JFK",40.63980103,-73.77890015,"MIA",25.7931995391846,-80.2906036376953,NA,NA,332,"JFK-MIA"
"586",585,"JFK",40.63980103,-73.77890015,"MSP",44.8819999695,-93.2218017578,3.56302521008403,17.546218487395,119,"JFK-MSP"
"587",586,"JFK",40.63980103,-73.77890015,"ORD",41.97859955,-87.90480042,-0.451612903225806,14.3225806451613,62,"JFK-ORD"
"588",587,"JFK",40.63980103,-73.77890015,"PDX",45.58869934,-122.5979996,1.21348314606742,9.67415730337079,89,"JFK-PDX"
"589",588,"JFK",40.63980103,-73.77890015,"PHX",33.4342994689941,-112.012001037598,NA,NA,198,"JFK-PHX"
"590",589,"JFK",40.63980103,-73.77890015,"PIT",40.49150085,-80.23290253,0,6.7741935483871,31,"JFK-PIT"
"591",590,"JFK",40.63980103,-73.77890015,"SAN",32.7336006165,-117.190002441,NA,8.61344537815126,119,"JFK-SAN"
